Time_packets;src_addresses;dst_addresses;payload;tcp_payload;tcp_payload_102;Nom_du_repertoire;Nom_du_packet
7585.233772993088;194.250.63.170;194.250.63.239;"0000  00 0E 8C EC 72 B6 00 1B 1B 01 95 2F 08 00 45 00  ....r....../..E.
0010  00 95 D4 72 00 00 3C 06 A4 62 C2 FA 3F AA C2 FA  ...r..<..b..?...
0020  3F EF 00 66 C3 8A 59 17 28 22 9D 88 32 DF 50 18  ?..f..Y.(""..2.P.
0030  08 00 79 70 00 00 03 00 00 6D 02 F0 80 32 07 00  ..yp.....m...2..
0040  00 00 00 00 0C 00 50 00 01 12 08 12 02 07 03 00  ......P.........
0050  00 00 00 FF 09 00 4C 00 01 FF 09 00 46 FE FF 00  ......L.....F...
0060  01 01 00 00 91 01 00 00 01 00 00 00 64 00 00 00  ............d...
0070  00 00 00 00 00 00 00 00 00 00 02 00 00 FF 14 00  ................
0080  01 00 00 00 64 00 00 00 00 00 00 00 00 00 00 00  ....d...........
0090  00 04 01 00 00 08 00 00 00 08 00 00 00 00 00 00  ................
00a0  00 00 00                                         ...";0300006d02f080320700000000000c0050000112081202070300000000ff09004c0001ff090046feff000101000091010000010000006400000000000000000000000000020000ff14000100000064000000000000000000000000040100000800000008000000000000000000;0300006d02f080320700000000000c0050000112081202070300000000ff09004c0001ff090046feff000101000091010000010000006400000000000000000000000000020000ff14000100000064000000000000000000000000040100000800000008000000000000000000;all_s7_data_from_s7_pcaps;wincc_s400_production.pcapng
7585.334915876389;194.250.63.170;194.250.63.239;"0000  00 0E 8C EC 72 B6 00 1B 1B 01 95 2F 08 00 45 00  ....r....../..E.
0010  00 77 D4 74 00 00 3C 06 A4 7E C2 FA 3F AA C2 FA  .w.t..<..~..?...
0020  3F EF 00 66 C3 8A 59 17 28 8F 9D 88 32 E6 50 18  ?..f..Y.(...2.P.
0030  08 00 FF 92 00 00 03 00 00 4F 02 F0 80 32 07 00  .........O...2..
0040  00 00 00 00 0C 00 32 00 01 12 08 12 02 07 02 00  ......2.........
0050  00 00 00 FF 09 00 2E 00 01 FF 09 00 28 FF 43 F7  ............(.C.
0060  F8 3B 60 FE FE FE FE FE FE FE FE FE FE FE FE FF  .;`.............
0070  41 42 77 55 00 FE FE FE FE FE FE FE FE FE FE FE  ABwU............
0080  FE FE FE FE FE                                   .....";0300004f02f080320700000000000c0032000112081202070200000000ff09002e0001ff090028ff43f7f83b60fefefefefefefefefefefefeff4142775500fefefefefefefefefefefefefefefefe;0300004f02f080320700000000000c0032000112081202070200000000ff09002e0001ff090028ff43f7f83b60fefefefefefefefefefefefeff4142775500fefefefefefefefefefefefefefefefe;all_s7_data_from_s7_pcaps;wincc_s400_production.pcapng
7587.23388004303;194.250.63.170;194.250.63.239;"0000  00 0E 8C EC 72 B6 00 1B 1B 01 95 2F 08 00 45 00  ....r....../..E.
0010  00 95 D4 76 00 00 3C 06 A4 5E C2 FA 3F AA C2 FA  ...v..<..^..?...
0020  3F EF 00 66 C3 8A 59 17 28 DE 9D 88 32 ED 50 18  ?..f..Y.(...2.P.
0030  08 00 A8 9E 00 00 03 00 00 6D 02 F0 80 32 07 00  .........m...2..
0040  00 00 00 00 0C 00 50 00 01 12 08 12 02 07 03 00  ......P.........
0050  00 00 00 FF 09 00 4C 00 01 FF 09 00 46 FE FF 00  ......L.....F...
0060  01 01 00 00 91 01 00 00 01 00 00 00 64 00 00 00  ............d...
0070  00 00 00 00 00 00 00 00 00 00 02 00 01 06 E4 00  ................
0080  01 00 00 00 64 00 00 00 00 00 00 00 00 00 00 00  ....d...........
0090  00 04 01 00 00 08 00 00 00 08 00 00 00 00 00 00  ................
00a0  00 00 00                                         ...";0300006d02f080320700000000000c0050000112081202070300000000ff09004c0001ff090046feff00010100009101000001000000640000000000000000000000000002000106e4000100000064000000000000000000000000040100000800000008000000000000000000;0300006d02f080320700000000000c0050000112081202070300000000ff09004c0001ff090046feff00010100009101000001000000640000000000000000000000000002000106e4000100000064000000000000000000000000040100000800000008000000000000000000;all_s7_data_from_s7_pcaps;wincc_s400_production.pcapng
7587.334727048874;194.250.63.170;194.250.63.239;"0000  00 0E 8C EC 72 B6 00 1B 1B 01 95 2F 08 00 45 00  ....r....../..E.
0010  00 77 D4 78 00 00 3C 06 A4 7A C2 FA 3F AA C2 FA  .w.x..<..z..?...
0020  3F EF 00 66 C3 8A 59 17 29 4B 9D 88 32 F4 50 18  ?..f..Y.)K..2.P.
0030  08 00 18 BB 00 00 03 00 00 4F 02 F0 80 32 07 00  .........O...2..
0040  00 00 00 00 0C 00 32 00 01 12 08 12 02 07 02 00  ......2.........
0050  00 00 00 FF 09 00 2E 00 01 FF 09 00 28 FF 43 F7  ............(.C.
0060  E8 56 60 FE FE FE FE FE FE FE FE FE FE FE FE FF  .V`.............
0070  41 48 6D 42 00 FE FE FE FE FE FE FE FE FE FE FE  AHmB............
0080  FE FE FE FE FE                                   .....";0300004f02f080320700000000000c0032000112081202070200000000ff09002e0001ff090028ff43f7e85660fefefefefefefefefefefefeff41486d4200fefefefefefefefefefefefefefefefe;0300004f02f080320700000000000c0032000112081202070200000000ff09002e0001ff090028ff43f7e85660fefefefefefefefefefefefeff41486d4200fefefefefefefefefefefefefefefefe;all_s7_data_from_s7_pcaps;wincc_s400_production.pcapng
7589.233549833298;194.250.63.170;194.250.63.239;"0000  00 0E 8C EC 72 B6 00 1B 1B 01 95 2F 08 00 45 00  ....r....../..E.
0010  00 95 D4 7A 00 00 3C 06 A4 5A C2 FA 3F AA C2 FA  ...z..<..Z..?...
0020  3F EF 00 66 C3 8A 59 17 29 9A 9D 88 32 FB 50 18  ?..f..Y.)...2.P.
0030  08 00 D7 CC 00 00 03 00 00 6D 02 F0 80 32 07 00  .........m...2..
0040  00 00 00 00 0C 00 50 00 01 12 08 12 02 07 03 00  ......P.........
0050  00 00 00 FF 09 00 4C 00 01 FF 09 00 46 FE FF 00  ......L.....F...
0060  01 01 00 00 91 01 00 00 01 00 00 00 64 00 00 00  ............d...
0070  00 00 00 00 00 00 00 00 00 00 02 00 01 0E B4 00  ................
0080  01 00 00 00 64 00 00 00 00 00 00 00 00 00 00 00  ....d...........
0090  00 04 01 00 00 08 00 00 00 08 00 00 00 00 00 00  ................
00a0  00 00 00                                         ...";0300006d02f080320700000000000c0050000112081202070300000000ff09004c0001ff090046feff0001010000910100000100000064000000000000000000000000000200010eb4000100000064000000000000000000000000040100000800000008000000000000000000;0300006d02f080320700000000000c0050000112081202070300000000ff09004c0001ff090046feff0001010000910100000100000064000000000000000000000000000200010eb4000100000064000000000000000000000000040100000800000008000000000000000000;all_s7_data_from_s7_pcaps;wincc_s400_production.pcapng
7589.334822893143;194.250.63.170;194.250.63.239;"0000  00 0E 8C EC 72 B6 00 1B 1B 01 95 2F 08 00 45 00  ....r....../..E.
0010  00 77 D4 7C 00 00 3C 06 A4 76 C2 FA 3F AA C2 FA  .w.|..<..v..?...
0020  3F EF 00 66 C3 8A 59 17 2A 07 9D 88 33 02 50 18  ?..f..Y.*...3.P.
0030  08 00 31 E3 00 00 03 00 00 4F 02 F0 80 32 07 00  ..1......O...2..
0040  00 00 00 00 0C 00 32 00 01 12 08 12 02 07 02 00  ......2.........
0050  00 00 00 FF 09 00 2E 00 01 FF 09 00 28 FF 43 F7  ............(.C.
0060  D8 71 60 FE FE FE FE FE FE FE FE FE FE FE FE FF  .q`.............
0070  41 4E 63 2F 00 FE FE FE FE FE FE FE FE FE FE FE  ANc/............
0080  FE FE FE FE FE                                   .....";0300004f02f080320700000000000c0032000112081202070200000000ff09002e0001ff090028ff43f7d87160fefefefefefefefefefefefeff414e632f00fefefefefefefefefefefefefefefefe;0300004f02f080320700000000000c0032000112081202070200000000ff09002e0001ff090028ff43f7d87160fefefefefefefefefefefefeff414e632f00fefefefefefefefefefefefefefefefe;all_s7_data_from_s7_pcaps;wincc_s400_production.pcapng
7591.233716964722;194.250.63.170;194.250.63.239;"0000  00 0E 8C EC 72 B6 00 1B 1B 01 95 2F 08 00 45 00  ....r....../..E.
0010  00 95 D4 7E 00 00 3C 06 A4 56 C2 FA 3F AA C2 FA  ...~..<..V..?...
0020  3F EF 00 66 C3 8A 59 17 2A 56 9D 88 33 09 50 18  ?..f..Y.*V..3.P.
0030  08 00 06 FB 00 00 03 00 00 6D 02 F0 80 32 07 00  .........m...2..
0040  00 00 00 00 0C 00 50 00 01 12 08 12 02 07 03 00  ......P.........
0050  00 00 00 FF 09 00 4C 00 01 FF 09 00 46 FE FF 00  ......L.....F...
0060  01 01 00 00 91 01 00 00 01 00 00 00 64 00 00 00  ............d...
0070  00 00 00 00 00 00 00 00 00 00 02 00 01 16 84 00  ................
0080  01 00 00 00 64 00 00 00 00 00 00 00 00 00 00 00  ....d...........
0090  00 04 01 00 00 08 00 00 00 08 00 00 00 00 00 00  ................
00a0  00 00 00                                         ...";0300006d02f080320700000000000c0050000112081202070300000000ff09004c0001ff090046feff0001010000910100000100000064000000000000000000000000000200011684000100000064000000000000000000000000040100000800000008000000000000000000;0300006d02f080320700000000000c0050000112081202070300000000ff09004c0001ff090046feff0001010000910100000100000064000000000000000000000000000200011684000100000064000000000000000000000000040100000800000008000000000000000000;all_s7_data_from_s7_pcaps;wincc_s400_production.pcapng
7591.33462190628;194.250.63.170;194.250.63.239;"0000  00 0E 8C EC 72 B6 00 1B 1B 01 95 2F 08 00 45 00  ....r....../..E.
0010  00 77 D4 80 00 00 3C 06 A4 72 C2 FA 3F AA C2 FA  .w....<..r..?...
0020  3F EF 00 66 C3 8A 59 17 2A C3 9D 88 33 10 50 18  ?..f..Y.*...3.P.
0030  08 00 4B 0B 00 00 03 00 00 4F 02 F0 80 32 07 00  ..K......O...2..
0040  00 00 00 00 0C 00 32 00 01 12 08 12 02 07 02 00  ......2.........
0050  00 00 00 FF 09 00 2E 00 01 FF 09 00 28 FF 43 F7  ............(.C.
0060  C8 8C 60 FE FE FE FE FE FE FE FE FE FE FE FE FF  ..`.............
0070  41 54 59 1C 00 FE FE FE FE FE FE FE FE FE FE FE  ATY.............
0080  FE FE FE FE FE                                   .....";0300004f02f080320700000000000c0032000112081202070200000000ff09002e0001ff090028ff43f7c88c60fefefefefefefefefefefefeff4154591c00fefefefefefefefefefefefefefefefe;0300004f02f080320700000000000c0032000112081202070200000000ff09002e0001ff090028ff43f7c88c60fefefefefefefefefefefefeff4154591c00fefefefefefefefefefefefefefefefe;all_s7_data_from_s7_pcaps;wincc_s400_production.pcapng
7593.233413934708;194.250.63.170;194.250.63.239;"0000  00 0E 8C EC 72 B6 00 1B 1B 01 95 2F 08 00 45 00  ....r....../..E.
0010  00 95 D4 82 00 00 3C 06 A4 52 C2 FA 3F AA C2 FA  ......<..R..?...
0020  3F EF 00 66 C3 8A 59 17 2B 12 9D 88 33 17 50 18  ?..f..Y.+...3.P.
0030  08 00 36 29 00 00 03 00 00 6D 02 F0 80 32 07 00  ..6).....m...2..
0040  00 00 00 00 0C 00 50 00 01 12 08 12 02 07 03 00  ......P.........
0050  00 00 00 FF 09 00 4C 00 01 FF 09 00 46 FE FF 00  ......L.....F...
0060  01 01 00 00 91 01 00 00 01 00 00 00 64 00 00 00  ............d...
0070  00 00 00 00 00 00 00 00 00 00 02 00 01 1E 54 00  ..............T.
0080  01 00 00 00 64 00 00 00 00 00 00 00 00 00 00 00  ....d...........
0090  00 04 01 00 00 08 00 00 00 08 00 00 00 00 00 00  ................
00a0  00 00 00                                         ...";0300006d02f080320700000000000c0050000112081202070300000000ff09004c0001ff090046feff0001010000910100000100000064000000000000000000000000000200011e54000100000064000000000000000000000000040100000800000008000000000000000000;0300006d02f080320700000000000c0050000112081202070300000000ff09004c0001ff090046feff0001010000910100000100000064000000000000000000000000000200011e54000100000064000000000000000000000000040100000800000008000000000000000000;all_s7_data_from_s7_pcaps;wincc_s400_production.pcapng
7593.334650993347;194.250.63.170;194.250.63.239;"0000  00 0E 8C EC 72 B6 00 1B 1B 01 95 2F 08 00 45 00  ....r....../..E.
0010  00 77 D4 84 00 00 3C 06 A4 6E C2 FA 3F AA C2 FA  .w....<..n..?...
0020  3F EF 00 66 C3 8A 59 17 2B 7F 9D 88 33 1E 50 18  ?..f..Y.+...3.P.
0030  08 00 64 34 00 00 03 00 00 4F 02 F0 80 32 07 00  ..d4.....O...2..
0040  00 00 00 00 0C 00 32 00 01 12 08 12 02 07 02 00  ......2.........
0050  00 00 00 FF 09 00 2E 00 01 FF 09 00 28 FF 43 F7  ............(.C.
0060  B8 A6 60 FE FE FE FE FE FE FE FE FE FE FE FE FF  ..`.............
0070  41 5A 4F 09 00 FE FE FE FE FE FE FE FE FE FE FE  AZO.............
0080  FE FE FE FE FE                                   .....";0300004f02f080320700000000000c0032000112081202070200000000ff09002e0001ff090028ff43f7b8a660fefefefefefefefefefefefeff415a4f0900fefefefefefefefefefefefefefefefe;0300004f02f080320700000000000c0032000112081202070200000000ff09002e0001ff090028ff43f7b8a660fefefefefefefefefefefefeff415a4f0900fefefefefefefefefefefefefefefefe;all_s7_data_from_s7_pcaps;wincc_s400_production.pcapng
7595.233422040939;194.250.63.170;194.250.63.239;"0000  00 0E 8C EC 72 B6 00 1B 1B 01 95 2F 08 00 45 00  ....r....../..E.
0010  00 95 D4 86 00 00 3C 06 A4 4E C2 FA 3F AA C2 FA  ......<..N..?...
0020  3F EF 00 66 C3 8A 59 17 2B CE 9D 88 33 25 50 18  ?..f..Y.+...3%P.
0030  08 00 65 57 00 00 03 00 00 6D 02 F0 80 32 07 00  ..eW.....m...2..
0040  00 00 00 00 0C 00 50 00 01 12 08 12 02 07 03 00  ......P.........
0050  00 00 00 FF 09 00 4C 00 01 FF 09 00 46 FE FF 00  ......L.....F...
0060  01 01 00 00 91 01 00 00 01 00 00 00 64 00 00 00  ............d...
0070  00 00 00 00 00 00 00 00 00 00 02 00 01 26 24 00  .............&$.
0080  01 00 00 00 64 00 00 00 00 00 00 00 00 00 00 00  ....d...........
0090  00 04 01 00 00 08 00 00 00 08 00 00 00 00 00 00  ................
00a0  00 00 00                                         ...";0300006d02f080320700000000000c0050000112081202070300000000ff09004c0001ff090046feff0001010000910100000100000064000000000000000000000000000200012624000100000064000000000000000000000000040100000800000008000000000000000000;0300006d02f080320700000000000c0050000112081202070300000000ff09004c0001ff090046feff0001010000910100000100000064000000000000000000000000000200012624000100000064000000000000000000000000040100000800000008000000000000000000;all_s7_data_from_s7_pcaps;wincc_s400_production.pcapng
7595.334517002106;194.250.63.170;194.250.63.239;"0000  00 0E 8C EC 72 B6 00 1B 1B 01 95 2F 08 00 45 00  ....r....../..E.
0010  00 77 D4 88 00 00 3C 06 A4 6A C2 FA 3F AA C2 FA  .w....<..j..?...
0020  3F EF 00 66 C3 8A 59 17 2C 3B 9D 88 33 2C 50 18  ?..f..Y.,;..3,P.
0030  08 00 7D 5C 00 00 03 00 00 4F 02 F0 80 32 07 00  ..}\.....O...2..
0040  00 00 00 00 0C 00 32 00 01 12 08 12 02 07 02 00  ......2.........
0050  00 00 00 FF 09 00 2E 00 01 FF 09 00 28 FF 43 F7  ............(.C.
0060  A8 C1 60 FE FE FE FE FE FE FE FE FE FE FE FE FF  ..`.............
0070  41 60 44 F6 00 FE FE FE FE FE FE FE FE FE FE FE  A`D.............
0080  FE FE FE FE FE                                   .....";0300004f02f080320700000000000c0032000112081202070200000000ff09002e0001ff090028ff43f7a8c160fefefefefefefefefefefefeff416044f600fefefefefefefefefefefefefefefefe;0300004f02f080320700000000000c0032000112081202070200000000ff09002e0001ff090028ff43f7a8c160fefefefefefefefefefefefeff416044f600fefefefefefefefefefefefefefefefe;all_s7_data_from_s7_pcaps;wincc_s400_production.pcapng
7597.233338832855;194.250.63.170;194.250.63.239;"0000  00 0E 8C EC 72 B6 00 1B 1B 01 95 2F 08 00 45 00  ....r....../..E.
0010  00 95 D4 8A 00 00 3C 06 A4 4A C2 FA 3F AA C2 FA  ......<..J..?...
0020  3F EF 00 66 C3 8A 59 17 2C 8A 9D 88 33 33 50 18  ?..f..Y.,...33P.
0030  08 00 94 85 00 00 03 00 00 6D 02 F0 80 32 07 00  .........m...2..
0040  00 00 00 00 0C 00 50 00 01 12 08 12 02 07 03 00  ......P.........
0050  00 00 00 FF 09 00 4C 00 01 FF 09 00 46 FE FF 00  ......L.....F...
0060  01 01 00 00 91 01 00 00 01 00 00 00 64 00 00 00  ............d...
0070  00 00 00 00 00 00 00 00 00 00 02 00 01 2D F4 00  .............-..
0080  01 00 00 00 64 00 00 00 00 00 00 00 00 00 00 00  ....d...........
0090  00 04 01 00 00 08 00 00 00 08 00 00 00 00 00 00  ................
00a0  00 00 00                                         ...";0300006d02f080320700000000000c0050000112081202070300000000ff09004c0001ff090046feff0001010000910100000100000064000000000000000000000000000200012df4000100000064000000000000000000000000040100000800000008000000000000000000;0300006d02f080320700000000000c0050000112081202070300000000ff09004c0001ff090046feff0001010000910100000100000064000000000000000000000000000200012df4000100000064000000000000000000000000040100000800000008000000000000000000;all_s7_data_from_s7_pcaps;wincc_s400_production.pcapng
7597.334226846695;194.250.63.170;194.250.63.239;"0000  00 0E 8C EC 72 B6 00 1B 1B 01 95 2F 08 00 45 00  ....r....../..E.
0010  00 77 D4 8C 00 00 3C 06 A4 66 C2 FA 3F AA C2 FA  .w....<..f..?...
0020  3F EF 00 66 C3 8A 59 17 2C F7 9D 88 33 3A 50 18  ?..f..Y.,...3:P.
0030  08 00 96 84 00 00 03 00 00 4F 02 F0 80 32 07 00  .........O...2..
0040  00 00 00 00 0C 00 32 00 01 12 08 12 02 07 02 00  ......2.........
0050  00 00 00 FF 09 00 2E 00 01 FF 09 00 28 FF 43 F7  ............(.C.
0060  98 DC 60 FE FE FE FE FE FE FE FE FE FE FE FE FF  ..`.............
0070  41 66 3A E3 00 FE FE FE FE FE FE FE FE FE FE FE  Af:.............
0080  FE FE FE FE FE                                   .....";0300004f02f080320700000000000c0032000112081202070200000000ff09002e0001ff090028ff43f798dc60fefefefefefefefefefefefeff41663ae300fefefefefefefefefefefefefefefefe;0300004f02f080320700000000000c0032000112081202070200000000ff09002e0001ff090028ff43f798dc60fefefefefefefefefefefefeff41663ae300fefefefefefefefefefefefefefefefe;all_s7_data_from_s7_pcaps;wincc_s400_production.pcapng
7599.23328089714;194.250.63.170;194.250.63.239;"0000  00 0E 8C EC 72 B6 00 1B 1B 01 95 2F 08 00 45 00  ....r....../..E.
0010  00 95 D4 8E 00 00 3C 06 A4 46 C2 FA 3F AA C2 FA  ......<..F..?...
0020  3F EF 00 66 C3 8A 59 17 2D 46 9D 88 33 41 50 18  ?..f..Y.-F..3AP.
0030  08 00 C3 B3 00 00 03 00 00 6D 02 F0 80 32 07 00  .........m...2..
0040  00 00 00 00 0C 00 50 00 01 12 08 12 02 07 03 00  ......P.........
0050  00 00 00 FF 09 00 4C 00 01 FF 09 00 46 FE FF 00  ......L.....F...
0060  01 01 00 00 91 01 00 00 01 00 00 00 64 00 00 00  ............d...
0070  00 00 00 00 00 00 00 00 00 00 02 00 01 35 C4 00  .............5..
0080  01 00 00 00 64 00 00 00 00 00 00 00 00 00 00 00  ....d...........
0090  00 04 01 00 00 08 00 00 00 08 00 00 00 00 00 00  ................
00a0  00 00 00                                         ...";0300006d02f080320700000000000c0050000112081202070300000000ff09004c0001ff090046feff00010100009101000001000000640000000000000000000000000002000135c4000100000064000000000000000000000000040100000800000008000000000000000000;0300006d02f080320700000000000c0050000112081202070300000000ff09004c0001ff090046feff00010100009101000001000000640000000000000000000000000002000135c4000100000064000000000000000000000000040100000800000008000000000000000000;all_s7_data_from_s7_pcaps;wincc_s400_production.pcapng
7599.334396839142;194.250.63.170;194.250.63.239;"0000  00 0E 8C EC 72 B6 00 1B 1B 01 95 2F 08 00 45 00  ....r....../..E.
0010  00 77 D4 90 00 00 3C 06 A4 62 C2 FA 3F AA C2 FA  .w....<..b..?...
0020  3F EF 00 66 C3 8A 59 17 2D B3 9D 88 33 48 50 18  ?..f..Y.-...3HP.
0030  08 00 AF AC 00 00 03 00 00 4F 02 F0 80 32 07 00  .........O...2..
0040  00 00 00 00 0C 00 32 00 01 12 08 12 02 07 02 00  ......2.........
0050  00 00 00 FF 09 00 2E 00 01 FF 09 00 28 FF 43 F7  ............(.C.
0060  88 F7 60 FE FE FE FE FE FE FE FE FE FE FE FE FF  ..`.............
0070  41 6C 30 D0 00 FE FE FE FE FE FE FE FE FE FE FE  Al0.............
0080  FE FE FE FE FE                                   .....";0300004f02f080320700000000000c0032000112081202070200000000ff09002e0001ff090028ff43f788f760fefefefefefefefefefefefeff416c30d000fefefefefefefefefefefefefefefefe;0300004f02f080320700000000000c0032000112081202070200000000ff09002e0001ff090028ff43f788f760fefefefefefefefefefefefeff416c30d000fefefefefefefefefefefefefefefefe;all_s7_data_from_s7_pcaps;wincc_s400_production.pcapng
7601.233253002167;194.250.63.170;194.250.63.239;"0000  00 0E 8C EC 72 B6 00 1B 1B 01 95 2F 08 00 45 00  ....r....../..E.
0010  00 95 D4 92 00 00 3C 06 A4 42 C2 FA 3F AA C2 FA  ......<..B..?...
0020  3F EF 00 66 C3 8A 59 17 2E 02 9D 88 33 4F 50 18  ?..f..Y.....3OP.
0030  08 00 F2 E1 00 00 03 00 00 6D 02 F0 80 32 07 00  .........m...2..
0040  00 00 00 00 0C 00 50 00 01 12 08 12 02 07 03 00  ......P.........
0050  00 00 00 FF 09 00 4C 00 01 FF 09 00 46 FE FF 00  ......L.....F...
0060  01 01 00 00 91 01 00 00 01 00 00 00 64 00 00 00  ............d...
0070  00 00 00 00 00 00 00 00 00 00 02 00 01 3D 94 00  .............=..
0080  01 00 00 00 64 00 00 00 00 00 00 00 00 00 00 00  ....d...........
0090  00 04 01 00 00 08 00 00 00 08 00 00 00 00 00 00  ................
00a0  00 00 00                                         ...";0300006d02f080320700000000000c0050000112081202070300000000ff09004c0001ff090046feff0001010000910100000100000064000000000000000000000000000200013d94000100000064000000000000000000000000040100000800000008000000000000000000;0300006d02f080320700000000000c0050000112081202070300000000ff09004c0001ff090046feff0001010000910100000100000064000000000000000000000000000200013d94000100000064000000000000000000000000040100000800000008000000000000000000;all_s7_data_from_s7_pcaps;wincc_s400_production.pcapng
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
